listing_ID,town,est_rental_revenue_median,estimated_ADR,Est_adj_occupancy,active_days,booking_window,length_of_stay,dynamic_pricing,min_stay,management,Bedrooms,bathrooms,max_guests,listed_price,is_active,economic_Category,blocked_days,rating,Num_Reviews,beachfront,hot_tub,EV_charger,kitchen,pool,pets_allowed,smoking_allowed
624672052831806177,Southend-on-Sea,12340,84.52,67,219,34,4,None,2,Moderate,2,1,5,98,No,Midscale,58,4.82,33,No,No,No,Yes,No,No,No
1005791919588392986,Southend-on-Sea,12509,71.07,49,362,36,11,None,5,Small,2,1,6,93,Yes,Midscale,4,4.46,13,No,No,No,Yes,No,No,No
837509879344176144,Southend-on-Sea,12974,77.23,61,275,1,12,High,1,Large,2,1,5,99,No,Midscale,25,4.3,10,No,No,No,Yes,No,Yes,No
957746520550964400,Southend-on-Sea,13141,95.92,63,218,18,7,High,3,Large,2,1,5,94,Yes,Midscale,148,4.53,19,No,No,No,Yes,No,No,No
50858533,Southend-on-Sea,13487,74.1,98,185,15,16,Moderate,10,Individual,2,1,4,97,Yes,Midscale,181,4.9,48,No,No,No,Yes,No,No,No
883476010633813057,Southend-on-Sea,13556,73.67,60,306,63,9,Low,1,Small,2,1,4,109,Yes,Midscale,37,4.57,14,No,No,No,Yes,No,No,No
844052957166476301,Southend-on-Sea,13565,83.22,59,277,1,12,High,1,Large,2,1,5,102,No,Midscale,29,4.25,4,No,No,No,Yes,No,Yes,No
820979875286445310,Southend-on-Sea,13647,63.77,72,296,13,13,Low,1,Small,2,2,5,75,No,Economy,32,4.74,39,No,No,No,Yes,No,No,No
653597196481769365,Southend-on-Sea,13703,69.56,82,241,123,20,Moderate,1,Individual,2,1,3,89,Yes,Midscale,125,4.91,35,No,No,No,Yes,No,No,No
1254943295934928177,Southend-on-Sea,13882,109.31,59,215,8,9,None,2,Moderate,2,2,6,147,Yes,Upscale,12,5,2,No,No,No,Yes,No,No,No
878964621214273534,Southend-on-Sea,13954,123.49,82,137,52,31,Moderate,2,Small,2,1,6,143,Yes,Upscale,229,4.97,31,No,No,No,Yes,No,No,No
835968246872911304,Southend-on-Sea,14117,75.49,75,249,6,21,None,7,Small,2,1,4,91,Yes,Midscale,117,4.88,8,No,No,No,Yes,No,No,No
1040452060518153334,Southend-on-Sea,14536,83.06,58,304,7,10,High,1,Moderate,2,1,6,84,Yes,Midscale,36,4.57,28,No,No,No,Yes,No,No,No
837535081801761437,Southend-on-Sea,14576,75.91,70,274,4,26,High,1,Large,2,1,5,100,No,Midscale,26,4.83,6,No,No,No,Yes,No,Yes,No
1023884755278914252,Southend-on-Sea,15092,98.64,54,281,51,4,Low,2,Small,2,1,4,109,No,Midscale,38,4.36,14,No,No,No,Yes,No,No,No
744171460114685468,Southend-on-Sea,15134,106.58,46,309,3,6,High,2,Moderate,2,1,5,136,Yes,Upscale,57,4.8,5,No,No,No,Yes,No,Yes,No
830984099509706856,Southend-on-Sea,15160,76.57,73,271,1,14,High,1,Moderate,2,1,5,102,No,Midscale,37,4.7,10,No,No,No,Yes,No,Yes,No
837495764301676724,Southend-on-Sea,15209,81.77,69,270,1,16,High,1,Large,2,1,5,96,No,Midscale,28,4.89,9,No,No,No,Yes,No,Yes,No
1022420786312085582,Southend-on-Sea,15283,79.6,62,309,4,8,High,90,Moderate,2,1,5,88,Yes,Midscale,57,4.85,13,No,No,No,Yes,No,No,No
831067225703853912,Southend-on-Sea,15706,75.87,78,267,2,12,High,1,Large,2,1,5,100,No,Midscale,32,5,1,No,No,No,Yes,No,Yes,No
1202997076036005329,Southend-on-Sea,15962,168.02,39,242,29,8,Low,2,Moderate,2,2,3,181,Yes,Upscale,44,4.93,14,No,No,No,Yes,No,No,No
1156986261836779288,Southend-on-Sea,16021,86.13,71,261,16,7,None,2,Large,2,2,4,128,Yes,Midscale,101,4.33,3,No,No,No,Yes,No,No,No
53915550,Southend-on-Sea,16705,69.9,67,359,44,27,Low,5,Small,2,1,3,111,Yes,Midscale,7,4.82,11,No,No,No,Yes,No,Yes,No
554060888337452844,Southend-on-Sea,16796,111.23,59,258,1,2,None,1,Large,2,1,3,151,Yes,Upscale,92,4.86,7,No,No,No,Yes,No,No,No
26526555,Southend-on-Sea,16937,92.05,53,344,7,5,High,3,Large,2,1,4,92,Yes,Midscale,22,4.31,118,No,No,No,Yes,No,No,No
37582667,Southend-on-Sea,17178,89.47,56,343,22,8,Low,2,Individual,2,1,4,95,Yes,Midscale,23,4.94,155,No,No,No,Yes,No,No,No
21264806,Southend-on-Sea,17441,155.73,48,235,56,7,Moderate,3,Individual,2,1,6,172,Yes,Upscale,131,5,32,No,No,No,Yes,No,No,No
937721612217494775,Southend-on-Sea,17686,83.43,75,281,37,3,Moderate,1,Individual,2,1,3,97,No,Midscale,56,4.82,73,No,No,No,Yes,No,No,No
646834985309886273,Southend-on-Sea,17720,88.16,92,219,78,17,None,3,Individual,2,1,4,114,Yes,Midscale,143,4.92,26,No,No,No,Yes,No,Yes,No
1036000583582535870,Southend-on-Sea,17972,106.34,51,330,15,6,None,2,Individual,2,2,4,124,Yes,Upscale,36,5,23,No,No,No,Yes,No,No,No
892629012934523415,Southend-on-Sea,18197,115.17,56,280,53,8,None,7,Individual,2,2,5,162,Yes,Upscale,86,4.86,7,No,No,No,Yes,No,Yes,No
20356126,Southend-on-Sea,18278,81.23,78,290,29,6,Moderate,3,Individual,2,1,4,88,Yes,Midscale,76,4.89,164,No,No,No,Yes,No,No,No
50135791,Southend-on-Sea,18544,75.38,77,320,50,8,Moderate,2,Individual,2,1,4,86,Yes,Midscale,46,4.94,83,No,No,No,Yes,No,No,No
46936246,Southend-on-Sea,18818,92.25,61,337,1,10,None,4,Large,2,1,4,113,Yes,Midscale,29,4.11,9,No,No,No,Yes,No,No,No
893669828546154367,Southend-on-Sea,18883,92.11,60,344,2,17,High,3,Moderate,2,1,5,130,Yes,Midscale,22,5,2,No,No,No,Yes,No,Yes,No
880369795240132478,Southend-on-Sea,19101,103.81,59,314,70,9,Low,2,Individual,2,2,6,119,Yes,Midscale,52,4.95,40,No,No,No,Yes,No,No,No
1131880348188525439,Southend-on-Sea,19133,108.09,63,281,44,5,High,2,Individual,2,1,4,109,Yes,Upscale,79,4.85,27,No,No,No,Yes,No,No,No
852141959984580502,Southend-on-Sea,19463,75.73,76,337,29,8,Low,1,Small,2,2,3,80,Yes,Midscale,29,4.91,67,No,No,No,Yes,No,No,No
1075485770666400887,Southend-on-Sea,19536,84.57,88,263,9,28,Moderate,3,Small,2,1,4,122,Yes,Midscale,103,5,3,No,No,No,Yes,No,No,No
33358533,Southend-on-Sea,19720,99.6,62,319,24,4,Moderate,3,Small,2,1,4,104,Yes,Midscale,47,4.83,103,No,No,No,Yes,No,No,No
38621288,Southend-on-Sea,19991,89.65,77,291,30,9,None,2,Individual,2,2,4,103,Yes,Midscale,75,4.92,109,No,No,No,Yes,No,No,No
713467851663875636,Southend-on-Sea,20974,75.72,80,348,44,6,High,1,Small,2,2,4,83,Yes,Midscale,18,4.88,68,No,No,No,Yes,No,No,No
942639437551485666,Southend-on-Sea,22182,133.63,87,191,30,11,None,2,Individual,2,1,4,187,Yes,Upscale,175,5,5,No,No,No,Yes,No,No,No
838917517665802353,Southend-on-Sea,22259,83.06,79,341,5,23,High,2,Moderate,2,1,5,104,Yes,Midscale,25,4.88,8,No,No,No,Yes,No,No,No
855035982875331795,Southend-on-Sea,23357,105.69,62,355,7,11,High,3,Moderate,2,1,5,144,Yes,Upscale,11,5,1,No,No,No,Yes,No,Yes,No
14134055,Southend-on-Sea,23558,122.06,75,256,62,17,Low,3,Small,2,1.5,3,146,Yes,Upscale,7,4.86,87,No,No,No,Yes,No,Yes,No
993363108216137769,Southend-on-Sea,23692,107.69,69,320,30,4,Moderate,1,Moderate,2,1,6,131,Yes,Upscale,46,4.38,13,No,No,No,Yes,No,Yes,No
49007440,Southend-on-Sea,24150,131.97,52,353,53,3,None,2,Small,2,1,6,134,Yes,Upscale,13,4.84,156,No,Yes,No,Yes,No,No,No
856242655006858037,Southend-on-Sea,24675,150.46,49,332,44,1,Moderate,1,Individual,2,1,6,148,Yes,Upscale,34,4.9,103,No,No,No,Yes,No,Yes,No
845554281934750980,Southend-on-Sea,24863,123.7,92,219,55,6,Low,2,Individual,2,1,4,131,Yes,Upscale,147,4.93,71,No,No,Yes,Yes,No,No,No
953285581721541362,Southend-on-Sea,25457,106.96,98,243,53,6,Low,2,Individual,2,1,4,140,Yes,Upscale,123,4.83,6,No,No,No,Yes,No,No,No
1070441093386509769,Southend-on-Sea,25952,106.36,78,313,60,2,High,1,Small,2,1,4,114,Yes,Upscale,53,4.51,37,No,No,No,Yes,No,Yes,No
993387162603721078,Southend-on-Sea,25981,112.47,73,318,41,3,Low,1,Moderate,2,1.5,7,132,Yes,Upscale,48,4.61,18,No,No,No,Yes,No,Yes,No
1133218488129873043,Southend-on-Sea,26501,116.23,78,291,29,18,High,2,Moderate,2,1,6,123,No,Upscale,21,4.88,25,No,No,No,Yes,No,Yes,No
1045682044618594366,Southend-on-Sea,27594,95.48,81,359,28,10,High,2,Moderate,2,1,6,112,Yes,Midscale,7,4.53,17,No,No,No,Yes,No,Yes,No
1121206503351435072,Southend-on-Sea,30005,86.72,97,358,115,24,Moderate,1,Small,2,1,6,84,Yes,Midscale,8,4.98,49,No,No,No,Yes,No,Yes,No
1111601989988179647,Southend-on-Sea,32938,198.42,54,309,35,2,None,1,Individual,2,1,5,199,Yes,Upscale,35,4.79,67,No,Yes,No,Yes,No,No,No
9020586,Southend-on-Sea,35101,122.3,88,325,104,11,Moderate,1,Individual,2,2,8,134,Yes,Upscale,41,4.94,254,No,No,No,Yes,No,No,No
874556825047864280,Southend-on-Sea,35355,114.42,93,333,87,4,Moderate,1,Individual,2,1.5,5,128,Yes,Upscale,33,4.9,96,No,No,No,Yes,No,Yes,No
30146640,Southend-on-Sea,36752,141.35,84,310,95,22,Low,3,Individual,2,1,6,155,Yes,Upscale,56,4.97,219,No,No,No,Yes,No,Yes,No
1029710514086468536,Southend-on-Sea,41075,198.43,77,268,42,4,Moderate,1,Small,2,1,5,212,No,Upscale,25,4.95,38,No,No,No,Yes,No,No,No
776694995663440385,Southend-on-Sea,51839,719.98,59,122,5,2,None,1,Individual,2,2.5,4,955,No,Upscale,0,N/A,1,No,Yes,No,Yes,No,No,No
40779392,Chelmsford,0,N/A,0,179,N/A,N/A,None,10,Large,2,2,5,181,Yes,N/A,187,3.75,0,No,No,No,Yes,No,No,No
39425443,Chelmsford,0,N/A,0,121,N/A,N/A,None,1,Individual,2,1,6,94,No,N/A,0,4.83,41,No,No,No,Yes,No,No,No
1330497167287790946,Chelmsford,131,131.05,2,55,65,1,Moderate,2,Large,2,1,4,126,Yes,Upscale,61,5,2,No,No,No,Yes,No,No,No
27198817,Chelmsford,533,31.33,100,17,60,10,None,1,Small,2,1,3,38,Yes,Economy,101,5,7,No,No,No,Yes,No,Yes,No
48481887,Chelmsford,1954,97.68,12,166,378,3,None,3,Small,2,2,4,118,No,Midscale,0,4.45,11,No,No,No,Yes,No,No,No
972502856957613379,Chelmsford,2503,43.15,50,116,2,22,None,3,Individual,2,1.5,2,58,Yes,Economy,250,5,4,No,No,No,Yes,No,No,No
1292040908532604430,Chelmsford,3309,76.96,96,45,5,12,Moderate,2,Individual,2,1.5,4,93,Yes,Economy,108,5,6,No,No,No,Yes,No,No,No
1357146236192125209,Chelmsford,3387,91.53,46,80,16,10,None,1,Small,2,1,4,133,Yes,Midscale,6,N/A,0,No,No,No,Yes,No,No,No
878274708741945665,Chelmsford,3592,156.18,22,107,16,5,None,1,Large,2,2,6,212,No,Upscale,65,4.42,4,No,No,No,Yes,No,No,No
1285718437080036648,Chelmsford,3680,99.46,55,67,42,11,Low,2,Small,2,2,4,166,Yes,Midscale,106,5,2,No,No,No,Yes,No,No,No
675366754220527445,Chelmsford,3745,78.02,43,112,8,7,None,1,Individual,2,1,3,97,No,Economy,93,4.83,12,No,No,No,No,No,No,No
883252266527364687,Chelmsford,3882,84.39,82,56,29,5,High,3,Moderate,2,2,4,94,No,Midscale,3,4.32,19,No,No,No,Yes,No,Yes,No
1256583474483891189,Chelmsford,4211,100.27,44,95,0,36,None,3,Individual,2,1,4,145,Yes,Midscale,114,0,0,No,No,No,Yes,No,Yes,Yes
1179074664630266012,Chelmsford,4829,98.55,42,116,14,25,Low,3,Small,2,2,4,130,Yes,Midscale,177,4.83,0,No,No,No,Yes,No,No,No
46080230,Chelmsford,5003,63.33,37,213,3,10,None,3,Large,2,1,3,85,Yes,Economy,118,3,2,No,No,No,Yes,No,No,No
1286087914968060044,Chelmsford,5034,76.28,43,155,10,3,None,1,Small,2,1,3,78,Yes,Economy,23,4.5,16,No,No,No,Yes,No,No,No
1264354192868271935,Chelmsford,6567,87.56,41,183,13,13,None,1,Small,2,2,4,140,Yes,Midscale,26,4.25,4,No,No,No,Yes,No,Yes,No
1289074935391119179,Chelmsford,7006,137.37,40,127,13,2,None,1,Small,2,2,4,140,Yes,Upscale,50,4.33,12,No,No,No,Yes,No,No,No
46080115,Chelmsford,7113,79.03,41,218,2,5,None,3,Large,2,2,4,115,Yes,Economy,85,4.5,12,No,No,No,Yes,No,No,No
46079996,Chelmsford,7315,79.51,34,269,0,9,None,5,Large,2,2,5,98,Yes,Economy,68,3,4,No,No,No,Yes,No,No,No
1021129629075489670,Chelmsford,7969,122.6,31,213,40,9,None,1,Individual,2,0,4,143,Yes,Upscale,153,4.96,24,No,No,No,Yes,No,No,No
1284039975365834521,Chelmsford,8067,116.91,58,118,4,2,None,1,Small,2,1,4,151,Yes,Midscale,59,4.67,3,No,No,No,Yes,No,No,No
46935700,Chelmsford,8159,72.2,53,214,2,10,None,3,Large,2,1,3,88,Yes,Economy,120,3.33,6,No,No,No,Yes,No,No,No
46080184,Chelmsford,8193,79.55,43,241,51,15,None,4,Large,2,1,3,107,Yes,Economy,70,3.75,4,No,No,No,Yes,No,No,No
1191771011536459085,Chelmsford,8222,195.76,27,154,39,2,None,1,Small,2,2,6,222,Yes,Upscale,136,4.78,9,No,No,No,Yes,No,No,No
1310008707512083648,Chelmsford,8428,70.82,88,136,28,13,Moderate,2,Individual,2,1,4,83,Yes,Economy,17,4.83,6,No,No,No,Yes,No,No,No
46080223,Chelmsford,8853,70.82,48,263,3,5,None,3,Large,2,1,4,98,Yes,Economy,70,4.57,7,No,No,No,Yes,No,No,No
46080212,Chelmsford,9097,64.06,54,264,5,8,None,4,Large,2,2,2,80,Yes,Economy,72,3.4,5,No,No,No,Yes,No,No,No
30419412,Chelmsford,9179,74.03,46,267,3,5,None,4,Large,2,1,4,99,Yes,Economy,47,4.69,29,No,No,No,Yes,No,No,No
38770736,Chelmsford,9194,113.51,46,177,97,2,Low,4,Small,2,1,4,154,No,Midscale,0,4.69,5,No,No,No,Yes,No,No,No
41075672,Chelmsford,10366,52.89,58,336,66,8,High,4,Large,2,2.5,5,69,Yes,Economy,30,4.46,13,No,No,No,Yes,No,No,No
1042157603593876203,Chelmsford,11333,91.39,84,147,38,5,Low,2,Small,2,1,4,104,No,Midscale,23,4.97,29,No,No,No,Yes,No,No,No
1155852211014436869,Chelmsford,11760,152.73,38,205,27,6,None,1,Small,2,2,6,197,Yes,Upscale,157,4.75,4,No,No,No,Yes,No,No,No
1014976363569039944,Chelmsford,11785,132.41,37,240,42,6,None,3,Small,2,2,4,173,Yes,Upscale,126,5,2,No,No,No,Yes,No,No,No
819627390956611118,Chelmsford,11906,81.55,88,165,61,7,Low,2,Small,2,1,4,91,No,Midscale,5,4.97,65,No,No,No,Yes,No,No,No
798209977985556512,Chelmsford,12395,82.64,90,166,64,12,Moderate,2,Small,2,1,4,91,No,Midscale,4,4.96,72,No,No,No,Yes,No,No,No
1259355695247848431,Chelmsford,12775,91.25,93,150,11,9,High,3,Small,2,1,4,101,Yes,Midscale,57,5,11,No,No,No,Yes,No,No,No
19426853,Chelmsford,12871,61.58,100,210,90,32,Low,2,Individual,2,2,4,142,Yes,Economy,156,4.9,10,No,No,No,Yes,No,No,No
1014954963265791205,Chelmsford,13198,125.69,33,315,49,4,None,3,Small,2,2,4,167,Yes,Upscale,51,5,3,No,No,No,Yes,No,No,No
910815288843535447,Chelmsford,13244,81.25,78,209,43,6,Moderate,3,Moderate,2,2,4,106,Yes,Midscale,155,4.5,4,No,No,No,Yes,No,Yes,No
1111595134570330395,Chelmsford,14006,80.96,74,233,19,9,None,3,Small,2,1,4,90,No,Midscale,10,4.71,21,No,No,No,Yes,No,No,No
1179157352693432254,Chelmsford,14222,103.05,58,239,5,11,None,3,Small,2,2,4,132,Yes,Midscale,86,5,1,No,No,No,Yes,No,No,No
1165973543762819260,Chelmsford,14259,78.78,77,234,53,11,Moderate,4,Small,2,1,4,86,Yes,Economy,91,5,17,No,No,No,Yes,No,No,No
1233803005406205511,Chelmsford,14898,118.24,77,163,30,7,Low,1,Individual,2,1,4,137,Yes,Midscale,81,4.85,13,No,No,No,Yes,No,No,No
743607450973208694,Chelmsford,15547,121.46,46,280,4,4,None,2,Large,2,1,4,143,Yes,Upscale,72,4.68,19,No,No,No,Yes,No,No,No
752122084405773917,Chelmsford,15589,85.19,94,194,45,16,None,2,Individual,2,2,4,121,No,Midscale,5,4.85,20,No,No,No,Yes,No,No,No
1283518059645413682,Chelmsford,16202,120.02,79,170,50,29,High,1,Large,2,2,4,162,Yes,Midscale,8,5,1,No,No,No,Yes,No,No,No
1207154719861364728,Chelmsford,16328,85.04,74,258,42,17,Low,2,Individual,2,1,3,91,Yes,Midscale,32,4.68,19,No,No,No,Yes,No,No,No
53915550,Chelmsford,16705,69.9,67,359,44,27,Low,5,Small,2,1,3,111,Yes,Economy,7,4.82,11,No,No,No,Yes,No,Yes,No
1089852657686445617,Chelmsford,17212,82.75,75,279,39,4,None,1,Individual,2,1,4,86,Yes,Midscale,87,4.93,91,No,No,No,Yes,No,No,No
46080096,Chelmsford,17224,80.48,64,337,4,10,None,4,Large,2,2,4,114,Yes,Midscale,29,4.89,9,No,No,No,Yes,No,No,No
1076172596666577506,Chelmsford,17347,108.42,63,254,7,14,None,3,Individual,2,1,5,133,Yes,Midscale,108,4.83,12,No,No,No,Yes,No,No,No
52166360,Chelmsford,17816,82.86,86,249,23,18,Low,5,Individual,2,1.5,3,109,Yes,Midscale,117,4.87,39,No,No,No,Yes,No,Yes,No
822719645110972014,Chelmsford,19583,264.64,95,78,1,2,None,5,Small,2,1,5,265,Yes,Upscale,288,0,0,No,No,No,Yes,No,No,No
618679489917502264,Chelmsford,19614,82.76,76,313,74,12,Moderate,2,Moderate,2,2,4,92,Yes,Midscale,53,4.66,68,No,No,No,Yes,No,No,No
38621288,Chelmsford,19991,89.65,77,291,30,9,None,2,Individual,2,2,4,103,Yes,Midscale,75,4.92,109,No,No,No,Yes,No,No,No
1046800128613198172,Chelmsford,20762,91.87,65,346,23,24,None,2,Large,2,2,5,142,Yes,Midscale,20,2.5,2,No,No,No,Yes,No,Yes,No
922569727176963537,Chelmsford,21334,119.86,75,237,113,3,None,1,Small,2,2,4,139,No,Midscale,21,4.37,65,No,No,No,Yes,No,No,No
894937341996096934,Chelmsford,21729,109.74,70,281,155,20,Low,3,Small,2,1,4,155,Yes,Midscale,85,5,1,No,No,No,Yes,No,No,No
903513969158104433,Chelmsford,22258,95.94,68,339,41,8,Low,1,Individual,2,1,3,120,Yes,Midscale,27,4.74,35,No,No,No,Yes,No,Yes,No
719103604856961504,Chelmsford,22307,123.93,78,231,99,14,None,1,Small,2,1,3,133,Yes,Upscale,46,4.75,12,No,No,No,Yes,No,No,No
981053889756878504,Chelmsford,23042,87.28,75,351,65,8,Low,3,Individual,2,1,4,106,Yes,Midscale,15,4.67,15,No,No,No,Yes,No,No,No
566382317625397713,Chelmsford,23752,105.1,63,357,14,16,Moderate,3,Moderate,2,2,7,141,Yes,Midscale,9,4.71,7,No,No,No,Yes,No,Yes,No
49007440,Chelmsford,24150,131.97,52,353,53,3,None,2,Small,2,1,6,134,Yes,Upscale,13,4.84,156,No,Yes,No,Yes,No,No,No
789639878979906634,Chelmsford,24654,122.05,86,235,92,12,None,4,Small,2,2,4,162,Yes,Upscale,131,4.86,7,No,No,No,Yes,No,No,No
864286797094427100,Chelmsford,25238,132.83,60,319,65,4,Low,2,Individual,2,2,6,149,Yes,Upscale,47,4.95,83,No,No,No,Yes,No,No,No
19601253,Chelmsford,25370,94.31,77,351,27,17,Low,4,Individual,2,1,3,94,Yes,Midscale,15,4.9,147,No,No,No,Yes,No,Yes,No
1158738550152735062,Chelmsford,25439,112.56,69,327,10,9,None,3,Small,2,2,5,131,Yes,Midscale,35,4.86,7,No,No,No,Yes,No,No,No
706328196525596384,Chelmsford,25556,87.52,84,347,25,12,Moderate,2,Large,2,1,5,131,Yes,Midscale,19,4.4,5,No,No,No,Yes,No,Yes,No
40232859,Chelmsford,25566,97.21,77,341,16,15,Moderate,7,Small,2,1,6,125,Yes,Midscale,25,4.62,37,No,No,No,Yes,No,No,No
1071934144828905750,Chelmsford,26698,114.09,85,274,29,26,Moderate,14,Small,2,1.5,5,159,Yes,Midscale,92,4.88,8,No,No,No,Yes,No,No,No
583259576517007344,Chelmsford,27136,109.42,80,310,40,12,None,2,Individual,2,1,4,128,Yes,Midscale,56,4.95,87,No,No,No,Yes,No,No,No
1107148582944462888,Chelmsford,27163,129.97,59,354,7,18,None,3,Moderate,2,1,5,161,Yes,Upscale,12,5,2,No,No,No,Yes,No,Yes,No
726558726945315820,Chelmsford,27361,133.47,60,342,57,3,None,1,Small,2,2,4,150,Yes,Upscale,24,4.78,46,No,No,No,Yes,No,No,No
882473016796264963,Chelmsford,27612,100.77,83,329,11,12,Moderate,7,Large,2,1,4,144,Yes,Midscale,37,4.5,4,No,No,No,Yes,No,No,No
22942889,Chelmsford,28015,100.05,97,288,14,23,Low,21,Individual,2,1.5,6,141,Yes,Midscale,78,4.94,35,No,No,No,Yes,No,No,No
1163179727632139186,Chelmsford,28891,142.32,76,267,38,4,Moderate,1,Small,2,2,4,167,Yes,Upscale,58,5,10,No,No,No,Yes,No,No,No
554035592440293873,Chelmsford,29064,132.71,63,347,31,35,High,3,Moderate,2,1,5,138,Yes,Upscale,19,4.67,6,No,No,No,Yes,No,No,No
670707338111283715,Chelmsford,30756,108.3,99,287,52,5,None,1,Large,2,2,4,105,Yes,Midscale,79,5,3,No,Yes,No,Yes,No,No,No
1127517197235650280,Chelmsford,33406,107.41,92,337,45,18,None,2,Individual,2,1,4,155,Yes,Midscale,29,4.94,17,No,No,No,Yes,No,Yes,No
882481531876855389,Chelmsford,34280,113.89,86,349,40,22,Moderate,7,Large,2,2,4,156,Yes,Midscale,17,4.78,9,No,No,No,Yes,No,No,No
9020586,Chelmsford,35101,122.3,88,325,104,11,Moderate,1,Individual,2,2,8,134,Yes,Upscale,41,4.94,254,No,No,No,Yes,No,No,No
27944529,Chelmsford,38975,137.24,83,341,158,3,Moderate,1,Small,2,2,4,165,Yes,Upscale,25,4.96,24,No,No,No,No,No,Yes,No
31376108,Chelmsford,39097,148.09,84,314,77,4,Moderate,2,Small,2,2,4,181,Yes,Upscale,52,4.97,29,No,Yes,No,Yes,No,No,No
998611675742036255,Brentwood,0,N/A,0,59,N/A,N/A,None,2,Individual,2,1,4,83,No,N/A,63,5,36,No,No,No,Yes,No,Yes,No
1103007234066596271,Brentwood,0,N/A,0,122,N/A,N/A,Moderate,1,Small,2,2,6,213,No,N/A,0,4.5,0,No,No,No,Yes,No,No,No
1282464429558696354,Brentwood,0,N/A,0,86,N/A,N/A,None,15,Large,2,2,3,186,No,N/A,0,N/A,0,No,No,No,Yes,No,No,No
706265286548335508,Brentwood,0,N/A,0,114,N/A,N/A,None,1,Large,2,2,6,256,No,N/A,108,N/A,0,No,No,No,Yes,No,No,No
706265385957621716,Brentwood,0,N/A,0,118,N/A,N/A,None,1,Large,2,2,6,257,No,N/A,103,4.41,0,No,No,No,Yes,No,No,No
1221900714226575959,Brentwood,85,85.42,3,35,5,1,None,1,Small,2,2,2,98,No,Midscale,7,N/A,0,No,No,No,Yes,No,No,No
991120607387030667,Brentwood,92,92.39,0,366,48,1,None,1,Individual,2,1,4,122,Yes,Midscale,0,0,0,No,No,No,Yes,No,No,No
954115321304573310,Brentwood,383,191.32,1,181,48,2,Moderate,1,Large,2,1,9,290,No,Upscale,153,N/A,0,No,No,No,Yes,No,Yes,No
706265250756975038,Brentwood,579,144.68,3,117,23,4,Low,1,Large,2,2,6,217,No,Upscale,104,4,1,No,No,No,Yes,No,No,No
1029075368162869978,Brentwood,1398,93.19,19,79,14,4,None,3,Individual,2,1,4,112,Yes,Midscale,281,N/A,0,No,No,No,Yes,No,No,No
1179004267302057697,Brentwood,1436,143.61,7,138,0,5,None,14,Large,2,2,3,175,No,Upscale,0,4.26,0,No,No,No,Yes,No,No,No
49392415,Brentwood,1561,104.08,21,71,22,26,None,2,Individual,2,1,4,127,Yes,Midscale,17,5,1,No,No,No,Yes,No,No,No
1008471491555762437,Brentwood,2999,69.74,100,43,72,28,Moderate,2,Small,2,2,4,85,No,Midscale,0,4,6,No,No,No,Yes,No,Yes,No
1085534145406023928,Brentwood,3067,127.81,100,24,53,11,None,2,Moderate,2,1,4,160,No,Upscale,203,4.33,0,No,No,No,Yes,No,No,No
1273640460886004429,Brentwood,3263,79.59,98,42,27,9,None,2,Individual,2,1,4,96,Yes,Midscale,163,5,3,No,No,No,Yes,No,No,No
1292040908532604430,Brentwood,3309,76.96,96,45,5,12,Moderate,2,Individual,2,1.5,4,93,Yes,Midscale,108,5,6,No,No,No,Yes,No,No,No
1173129784028493636,Brentwood,3815,95.37,51,78,3,11,High,7,Large,2,1,3,131,Yes,Midscale,200,5,1,No,No,No,Yes,No,No,No
1227367193316478844,Brentwood,4012,102.87,70,56,1,23,None,2,Small,2,1,4,119,Yes,Midscale,201,5,1,No,No,No,No,No,No,No
1173058468494824304,Brentwood,4407,107.48,54,76,18,5,None,2,Individual,2,1.5,4,143,No,Upscale,21,5,2,No,No,No,Yes,No,Yes,No
1294114434017259288,Brentwood,4577,84.76,64,85,8,14,High,5,Large,2,1,3,118,No,Midscale,4,5,1,No,No,No,Yes,No,No,No
840328682209192995,Brentwood,4949,103.1,79,61,1,32,Moderate,3,Small,2,1,4,113,No,Midscale,2,4.58,24,No,No,No,Yes,No,No,No
1113868938652844981,Brentwood,5122,78.81,76,86,30,5,Low,1,Individual,2,1,5,94,No,Midscale,161,4.64,14,No,No,No,Yes,No,No,No
1131718955998595717,Brentwood,5248,67.28,27,288,18,6,None,2,Moderate,2,1,4,111,Yes,Economy,22,3.33,6,No,No,No,Yes,No,No,No
576651561241877527,Brentwood,5278,128.74,25,165,31,6,None,1,Large,2,1,4,158,No,Upscale,134,4.71,7,No,No,No,Yes,No,No,No
1063687847783197641,Brentwood,6056,112.14,82,66,54,14,High,1,Small,2,1,4,137,No,Upscale,0,5,4,No,No,No,Yes,No,No,No
1056317766645007012,Brentwood,6279,96.6,79,82,15,3,High,2,Moderate,2,1,4,121,No,Midscale,8,N/A,1,No,No,No,Yes,No,No,No
604298507039399055,Brentwood,6460,86.13,90,83,5,12,None,7,Individual,2,1,3,113,No,Midscale,155,0,0,No,No,No,Yes,No,Yes,No
1072387475866788260,Brentwood,6745,93.68,51,141,13,3,None,1,Moderate,2,1,4,122,No,Midscale,8,4.67,3,No,No,No,Yes,No,No,No
1072371912904464746,Brentwood,6875,91.66,52,144,9,4,None,1,Moderate,2,1,4,122,No,Midscale,2,5,1,No,No,No,Yes,No,No,No
1060865655322586853,Brentwood,7343,96.61,53,143,14,5,None,1,Moderate,2,1,4,122,No,Midscale,5,3.33,3,No,No,No,Yes,No,No,No
